,id,type,data
46872,MIL201905050,sky,cloudy
46873,MIL201905050,timeofgame,159
46874,MIL201905050,attendance,36016
46875,MIL201905050,wp,daviz001
46876,MIL201905050,lp,vargj001
46877,MIL201905050,save,hadej001
46878,MIL201905060,visteam,WAS
46879,MIL201905060,hometeam,MIL
46880,MIL201905060,site,MIL06
46881,MIL201905060,date,2019/05/06
46882,MIL201905060,number,0
46883,MIL201905060,starttime,6:40PM
46884,MIL201905060,daynight,night
46885,MIL201905060,usedh,false
46886,MIL201905060,umphome,may-b901
46887,MIL201905060,ump1b,buckc901
46888,MIL201905060,ump2b,reybd901
46889,MIL201905060,ump3b,culbf901
46890,MIL201905060,howscored,park
46891,MIL201905060,pitches,pitches
46892,MIL201905060,oscorer,odrit701
46893,MIL201905060,temp,65
46894,MIL201905060,winddir,unknown
46895,MIL201905060,windspeed,0
46896,MIL201905060,fieldcond,unknown
46897,MIL201905060,precip,unknown
46898,MIL201905060,sky,dome
46899,MIL201905060,timeofgame,213
46900,MIL201905060,attendance,29299
46901,MIL201905060,wp,claua001
46902,MIL201905060,lp,jennd003
46903,MIL201905060,save,guerj003
46904,MIL201905070,visteam,WAS
46905,MIL201905070,hometeam,MIL
46906,MIL201905070,site,MIL06
46907,MIL201905070,date,2019/05/07
46908,MIL201905070,number,0
46909,MIL201905070,starttime,6:41PM
46910,MIL201905070,daynight,night
46911,MIL201905070,usedh,false
46912,MIL201905070,umphome,buckc901
46913,MIL201905070,ump1b,reybd901
46914,MIL201905070,ump2b,culbf901
46915,MIL201905070,ump3b,may-b901
46916,MIL201905070,howscored,park
46917,MIL201905070,pitches,pitches
46918,MIL201905070,oscorer,olsod701
46919,MIL201905070,temp,64
46920,MIL201905070,winddir,unknown
46921,MIL201905070,windspeed,0
46922,MIL201905070,fieldcond,unknown
46923,MIL201905070,precip,unknown
46924,MIL201905070,sky,dome
46925,MIL201905070,timeofgame,180
46926,MIL201905070,attendance,31023
46927,MIL201905070,wp,peraf001
46928,MIL201905070,lp,stras001
46929,MIL201905070,save,
46930,MIL201905080,visteam,WAS
46931,MIL201905080,hometeam,MIL
46932,MIL201905080,site,MIL06
46933,MIL201905080,date,2019/05/08
46934,MIL201905080,number,0
46935,MIL201905080,starttime,12:11PM
46936,MIL201905080,daynight,day
46937,MIL201905080,usedh,false
46938,MIL201905080,umphome,reybd901
46939,MIL201905080,ump1b,culbf901
46940,MIL201905080,ump2b,may-b901
46941,MIL201905080,ump3b,buckc901
46942,MIL201905080,howscored,park
46943,MIL201905080,pitches,pitches
46944,MIL201905080,oscorer,odrit701
46945,MIL201905080,temp,63
46946,MIL201905080,winddir,unknown
46947,MIL201905080,windspeed,0
46948,MIL201905080,fieldcond,unknown
46949,MIL201905080,precip,unknown
46950,MIL201905080,sky,dome
46951,MIL201905080,timeofgame,204
46952,MIL201905080,attendance,30333
46953,MIL201905080,wp,woodb005
46954,MIL201905080,lp,hellj001
46955,MIL201905080,save,hadej001
46956,MIL201905210,visteam,CIN
46957,MIL201905210,hometeam,MIL
46958,MIL201905210,site,MIL06
46959,MIL201905210,date,2019/05/21
46960,MIL201905210,number,0
46961,MIL201905210,starttime,6:41PM
46962,MIL201905210,daynight,night
46963,MIL201905210,usedh,false
46964,MIL201905210,umphome,whitc901
46965,MIL201905210,ump1b,muchm901
46966,MIL201905210,ump2b,wintm901
46967,MIL201905210,ump3b,timmt901
46968,MIL201905210,howscored,park
46969,MIL201905210,pitches,pitches
46970,MIL201905210,oscorer,franw701
46971,MIL201905210,temp,62
46972,MIL201905210,winddir,unknown
46973,MIL201905210,windspeed,0
46974,MIL201905210,fieldcond,unknown
46975,MIL201905210,precip,unknown
46976,MIL201905210,sky,dome
46977,MIL201905210,timeofgame,159
46978,MIL201905210,attendance,36829
46979,MIL201905210,wp,grays001
46980,MIL201905210,lp,gonzg003
46981,MIL201905210,save,igler001
46982,MIL201905220,visteam,CIN
46983,MIL201905220,hometeam,MIL
46984,MIL201905220,site,MIL06
46985,MIL201905220,date,2019/05/22
46986,MIL201905220,number,0
46987,MIL201905220,starttime,12:10PM
46988,MIL201905220,daynight,day
46989,MIL201905220,usedh,false
46990,MIL201905220,umphome,muchm901
46991,MIL201905220,ump1b,wintm901
46992,MIL201905220,ump2b,timmt901
46993,MIL201905220,ump3b,whitc901
46994,MIL201905220,howscored,park
46995,MIL201905220,pitches,pitches
46996,MIL201905220,oscorer,odrit701
46997,MIL201905220,temp,63
46998,MIL201905220,winddir,unknown
46999,MIL201905220,windspeed,0
47000,MIL201905220,fieldcond,unknown
47001,MIL201905220,precip,unknown
47002,MIL201905220,sky,dome
47003,MIL201905220,timeofgame,228
47004,MIL201905220,attendance,35330
47005,MIL201905220,wp,guerj003
47006,MIL201905220,lp,peraw002
47007,MIL201905220,save,hadej001
47008,MIL201905240,visteam,PHI
47009,MIL201905240,hometeam,MIL
47010,MIL201905240,site,MIL06
47011,MIL201905240,date,2019/05/24
47012,MIL201905240,number,0
47013,MIL201905240,starttime,7:10PM
47014,MIL201905240,daynight,night
47015,MIL201905240,usedh,false
47016,MIL201905240,umphome,emmep901
47017,MIL201905240,ump1b,estam901
47018,MIL201905240,ump2b,blakr901
47019,MIL201905240,ump3b,drecb901
47020,MIL201905240,howscored,park
47021,MIL201905240,pitches,pitches
47022,MIL201905240,oscorer,olsod701
47023,MIL201905240,temp,68
47024,MIL201905240,winddir,unknown
47025,MIL201905240,windspeed,0
47026,MIL201905240,fieldcond,unknown
47027,MIL201905240,precip,unknown
47028,MIL201905240,sky,dome
47029,MIL201905240,timeofgame,203
47030,MIL201905240,attendance,40254
47031,MIL201905240,wp,velav001
47032,MIL201905240,lp,peraf001
47033,MIL201905240,save,nerih001
47034,MIL201905250,visteam,PHI
47035,MIL201905250,hometeam,MIL
47036,MIL201905250,site,MIL06
47037,MIL201905250,date,2019/05/25
47038,MIL201905250,number,0
47039,MIL201905250,starttime,3:11PM
47040,MIL201905250,daynight,day
47041,MIL201905250,usedh,false
47042,MIL201905250,umphome,estam901
47043,MIL201905250,ump1b,blakr901
47044,MIL201905250,ump2b,drecb901
47045,MIL201905250,ump3b,emmep901
47046,MIL201905250,howscored,park
47047,MIL201905250,pitches,pitches
47048,MIL201905250,oscorer,odrit701
47049,MIL201905250,temp,80
47050,MIL201905250,winddir,rtol
47051,MIL201905250,windspeed,13
47052,MIL201905250,fieldcond,unknown
47053,MIL201905250,precip,unknown
47054,MIL201905250,sky,sunny
47055,MIL201905250,timeofgame,172
47056,MIL201905250,attendance,42475
47057,MIL201905250,wp,arrij001
47058,MIL201905250,lp,chacj001
47059,MIL201905250,save,
47060,MIL201905260,visteam,PHI
47061,MIL201905260,hometeam,MIL
47062,MIL201905260,site,MIL06
47063,MIL201905260,date,2019/05/26
47064,MIL201905260,number,0
47065,MIL201905260,starttime,1:11PM
47066,MIL201905260,daynight,day
47067,MIL201905260,usedh,false
47068,MIL201905260,umphome,blakr901
47069,MIL201905260,ump1b,drecb901
47070,MIL201905260,ump2b,emmep901
47071,MIL201905260,ump3b,estam901
47072,MIL201905260,howscored,park
47073,MIL201905260,pitches,pitches
47074,MIL201905260,oscorer,odrit701
47075,MIL201905260,temp,69
47076,MIL201905260,winddir,fromlf
47077,MIL201905260,windspeed,8
47078,MIL201905260,fieldcond,unknown
47079,MIL201905260,precip,unknown
47080,MIL201905260,sky,sunny
47081,MIL201905260,timeofgame,169
47082,MIL201905260,attendance,44174
47083,MIL201905260,wp,woodb005
47084,MIL201905260,lp,efliz001
47085,MIL201905260,save,
47086,MIL201906040,visteam,MIA
47087,MIL201906040,hometeam,MIL
47088,MIL201906040,site,MIL06
47089,MIL201906040,date,2019/06/04
47090,MIL201906040,number,0
47091,MIL201906040,starttime,6:40PM
47092,MIL201906040,daynight,night
47093,MIL201906040,usedh,false
47094,MIL201906040,umphome,gormb901
47095,MIL201906040,ump1b,gibsh902
47096,MIL201906040,ump2b,barrs901
47097,MIL201906040,ump3b,carlm901
47098,MIL201906040,howscored,park
47099,MIL201906040,pitches,pitches
47100,MIL201906040,oscorer,franw701
47101,MIL201906040,temp,73
47102,MIL201906040,winddir,rtol
47103,MIL201906040,windspeed,4
47104,MIL201906040,fieldcond,unknown
47105,MIL201906040,precip,unknown
47106,MIL201906040,sky,cloudy
47107,MIL201906040,timeofgame,192
47108,MIL201906040,attendance,25364
47109,MIL201906040,wp,lopep002
47110,MIL201906040,lp,andec001
47111,MIL201906040,save,
47112,MIL201906050,visteam,MIA
47113,MIL201906050,hometeam,MIL
47114,MIL201906050,site,MIL06
47115,MIL201906050,date,2019/06/05
47116,MIL201906050,number,0
47117,MIL201906050,starttime,6:40PM
47118,MIL201906050,daynight,night
47119,MIL201906050,usedh,false
47120,MIL201906050,umphome,gibsh902
47121,MIL201906050,ump1b,whitc901
47122,MIL201906050,ump2b,carlm901
47123,MIL201906050,ump3b,gormb901
47124,MIL201906050,howscored,park
47125,MIL201906050,pitches,pitches
47126,MIL201906050,oscorer,olsod701
47127,MIL201906050,temp,59
47128,MIL201906050,winddir,unknown
47129,MIL201906050,windspeed,0
47130,MIL201906050,fieldcond,unknown
47131,MIL201906050,precip,unknown
47132,MIL201906050,sky,dome
47133,MIL201906050,timeofgame,184
47134,MIL201906050,attendance,26615
47135,MIL201906050,wp,alcas001
47136,MIL201906050,lp,nelsj004
47137,MIL201906050,save,
47138,MIL201906060,visteam,MIA
47139,MIL201906060,hometeam,MIL
47140,MIL201906060,site,MIL06
47141,MIL201906060,date,2019/06/06
47142,MIL201906060,number,0
47143,MIL201906060,starttime,1:10PM
47144,MIL201906060,daynight,day
47145,MIL201906060,usedh,false
47146,MIL201906060,umphome,whitc901
47147,MIL201906060,ump1b,carlm901
47148,MIL201906060,ump2b,gormb901
47149,MIL201906060,ump3b,gibsh902
47150,MIL201906060,howscored,park
47151,MIL201906060,pitches,pitches
47152,MIL201906060,oscorer,odrit701
47153,MIL201906060,temp,68
47154,MIL201906060,winddir,ltor
47155,MIL201906060,windspeed,9
47156,MIL201906060,fieldcond,unknown
47157,MIL201906060,precip,unknown
47158,MIL201906060,sky,cloudy
47159,MIL201906060,timeofgame,167
47160,MIL201906060,attendance,25409
47161,MIL201906060,wp,peraf001
47162,MIL201906060,lp,smitc006
47163,MIL201906060,save,hadej001
47164,MIL201906070,visteam,PIT
47165,MIL201906070,hometeam,MIL
47166,MIL201906070,site,MIL06
47167,MIL201906070,date,2019/06/07
47168,MIL201906070,number,0
47169,MIL201906070,starttime,7:11PM
47170,MIL201906070,daynight,night
47171,MIL201906070,usedh,false
47172,MIL201906070,umphome,holbs901
47173,MIL201906070,ump1b,wolfj901
47174,MIL201906070,ump2b,rippm901
47175,MIL201906070,ump3b,iassd901
47176,MIL201906070,howscored,park
47177,MIL201906070,pitches,pitches
47178,MIL201906070,oscorer,franw701
47179,MIL201906070,temp,74
47180,MIL201906070,winddir,fromlf
47181,MIL201906070,windspeed,9
47182,MIL201906070,fieldcond,unknown
47183,MIL201906070,precip,unknown
47184,MIL201906070,sky,sunny
47185,MIL201906070,timeofgame,213
47186,MIL201906070,attendance,30296
47187,MIL201906070,wp,woodb005
47188,MIL201906070,lp,davir004
47189,MIL201906070,save,
47190,MIL201906080,visteam,PIT
47191,MIL201906080,hometeam,MIL
47192,MIL201906080,site,MIL06
47193,MIL201906080,date,2019/06/08
47194,MIL201906080,number,0
47195,MIL201906080,starttime,3:10PM
47196,MIL201906080,daynight,day
47197,MIL201906080,usedh,false
47198,MIL201906080,umphome,wolfj901
47199,MIL201906080,ump1b,rippm901
47200,MIL201906080,ump2b,iassd901
47201,MIL201906080,ump3b,holbs901
47202,MIL201906080,howscored,park
47203,MIL201906080,pitches,pitches
47204,MIL201906080,oscorer,odrit701
47205,MIL201906080,temp,74
47206,MIL201906080,winddir,ltor
47207,MIL201906080,windspeed,11
47208,MIL201906080,fieldcond,unknown
47209,MIL201906080,precip,unknown
47210,MIL201906080,sky,cloudy
47211,MIL201906080,timeofgame,209
47212,MIL201906080,attendance,40704
47213,MIL201906080,wp,daviz001
47214,MIL201906080,lp,felim001
47215,MIL201906080,save,hadej001
47216,MIL201906090,visteam,PIT
47217,MIL201906090,hometeam,MIL
47218,MIL201906090,site,MIL06
47219,MIL201906090,date,2019/06/09
47220,MIL201906090,number,0
47221,MIL201906090,starttime,1:10PM
47222,MIL201906090,daynight,day
47223,MIL201906090,usedh,false
47224,MIL201906090,umphome,rippm901
47225,MIL201906090,ump1b,iassd901
47226,MIL201906090,ump2b,holbs901
47227,MIL201906090,ump3b,wolfj901
47228,MIL201906090,howscored,park
47229,MIL201906090,pitches,pitches
47230,MIL201906090,oscorer,odrit701
47231,MIL201906090,temp,72
47232,MIL201906090,winddir,unknown
47233,MIL201906090,windspeed,0
47234,MIL201906090,fieldcond,unknown
47235,MIL201906090,precip,unknown
47236,MIL201906090,sky,dome
47237,MIL201906090,timeofgame,172
47238,MIL201906090,attendance,45375
47239,MIL201906090,wp,jeffj001
47240,MIL201906090,lp,lirif001
47241,MIL201906090,save,hadej001
47242,MIL201906200,visteam,CIN
47243,MIL201906200,hometeam,MIL
47244,MIL201906200,site,MIL06
47245,MIL201906200,date,2019/06/20
47246,MIL201906200,number,0
47247,MIL201906200,starttime,7:10PM
47248,MIL201906200,daynight,night
47249,MIL201906200,usedh,false
47250,MIL201906200,umphome,diazl901
47251,MIL201906200,ump1b,viscj901
47252,MIL201906200,ump2b,nelsj901
47253,MIL201906200,ump3b,blasc901
47254,MIL201906200,howscored,park
47255,MIL201906200,pitches,pitches
47256,MIL201906200,oscorer,olsod701
47257,MIL201906200,temp,71
47258,MIL201906200,winddir,ltor
47259,MIL201906200,windspeed,12
47260,MIL201906200,fieldcond,unknown
47261,MIL201906200,precip,unknown
47262,MIL201906200,sky,cloudy
47263,MIL201906200,timeofgame,178
47264,MIL201906200,attendance,28898
47265,MIL201906200,wp,roart001
47266,MIL201906200,lp,nelsj004
47267,MIL201906200,save,
47268,MIL201906210,visteam,CIN
47269,MIL201906210,hometeam,MIL
47270,MIL201906210,site,MIL06
47271,MIL201906210,date,2019/06/21
47272,MIL201906210,number,0
47273,MIL201906210,starttime,7:10PM
47274,MIL201906210,daynight,night
47275,MIL201906210,usedh,false
47276,MIL201906210,umphome,viscj901
47277,MIL201906210,ump1b,nelsj901
47278,MIL201906210,ump2b,blasc901
47279,MIL201906210,ump3b,diazl901
47280,MIL201906210,howscored,park
47281,MIL201906210,pitches,pitches
47282,MIL201906210,oscorer,odrit701
47283,MIL201906210,temp,72
47284,MIL201906210,winddir,unknown
47285,MIL201906210,windspeed,0
47286,MIL201906210,fieldcond,unknown
47287,MIL201906210,precip,unknown
47288,MIL201906210,sky,dome
47289,MIL201906210,timeofgame,248
47290,MIL201906210,attendance,38289
47291,MIL201906210,wp,hernd002
47292,MIL201906210,lp,andec001
47293,MIL201906210,save,
47294,MIL201906220,visteam,CIN
47295,MIL201906220,hometeam,MIL
47296,MIL201906220,site,MIL06
47297,MIL201906220,date,2019/06/22
47298,MIL201906220,number,0
47299,MIL201906220,starttime,3:10PM
47300,MIL201906220,daynight,day
47301,MIL201906220,usedh,false
47302,MIL201906220,umphome,nelsj901
47303,MIL201906220,ump1b,blasc901
47304,MIL201906220,ump2b,diazl901
47305,MIL201906220,ump3b,viscj901
47306,MIL201906220,howscored,park
47307,MIL201906220,pitches,pitches
47308,MIL201906220,oscorer,odrit701
47309,MIL201906220,temp,70
47310,MIL201906220,winddir,unknown
47311,MIL201906220,windspeed,13
47312,MIL201906220,fieldcond,unknown
47313,MIL201906220,precip,unknown
47314,MIL201906220,sky,dome
47315,MIL201906220,timeofgame,180
47316,MIL201906220,attendance,43971
47317,MIL201906220,wp,albem001
47318,MIL201906220,lp,castl003
47319,MIL201906220,save,hadej001
47320,MIL201906230,visteam,CIN
47321,MIL201906230,hometeam,MIL
47322,MIL201906230,site,MIL06
47323,MIL201906230,date,2019/06/23
47324,MIL201906230,number,0
47325,MIL201906230,starttime,1:12PM
47326,MIL201906230,daynight,day
47327,MIL201906230,usedh,false
47328,MIL201906230,umphome,blasc901
47329,MIL201906230,ump1b,diazl901
47330,MIL201906230,ump2b,viscj901
47331,MIL201906230,ump3b,nelsj901
47332,MIL201906230,howscored,park
47333,MIL201906230,pitches,pitches
47334,MIL201906230,oscorer,odrit701
47335,MIL201906230,temp,71
47336,MIL201906230,winddir,unknown
47337,MIL201906230,windspeed,0
47338,MIL201906230,fieldcond,unknown
47339,MIL201906230,precip,unknown
47340,MIL201906230,sky,dome
47341,MIL201906230,timeofgame,170
47342,MIL201906230,attendance,41237
47343,MIL201906230,wp,woodb005
47344,MIL201906230,lp,desca001
47345,MIL201906230,save,
47346,MIL201906250,visteam,SEA
47347,MIL201906250,hometeam,MIL
47348,MIL201906250,site,MIL06
47349,MIL201906250,date,2019/06/25
47350,MIL201906250,number,0
47351,MIL201906250,starttime,7:10PM
47352,MIL201906250,daynight,night
47353,MIL201906250,usedh,false
47354,MIL201906250,umphome,holbs901
47355,MIL201906250,ump1b,wolfj901
47356,MIL201906250,ump2b,whitc901
47357,MIL201906250,ump3b,fleta901
47358,MIL201906250,howscored,park
47359,MIL201906250,pitches,pitches
47360,MIL201906250,oscorer,odrit701
47361,MIL201906250,temp,79
47362,MIL201906250,winddir,rtol
47363,MIL201906250,windspeed,16
47364,MIL201906250,fieldcond,unknown
47365,MIL201906250,precip,unknown
47366,MIL201906250,sky,sunny
47367,MIL201906250,timeofgame,218
47368,MIL201906250,attendance,28468
47369,MIL201906250,wp,gonzm005
47370,MIL201906250,lp,daviz001
47371,MIL201906250,save,
47372,MIL201906260,visteam,SEA
47373,MIL201906260,hometeam,MIL
47374,MIL201906260,site,MIL06
47375,MIL201906260,date,2019/06/26
47376,MIL201906260,number,0
47377,MIL201906260,starttime,7:10PM
47378,MIL201906260,daynight,night
47379,MIL201906260,usedh,false
47380,MIL201906260,umphome,wolfj901
47381,MIL201906260,ump1b,whitc901
47382,MIL201906260,ump2b,fleta901
47383,MIL201906260,ump3b,holbs901
47384,MIL201906260,howscored,park
47385,MIL201906260,pitches,pitches
47386,MIL201906260,oscorer,odrit701
47387,MIL201906260,temp,81
47388,MIL201906260,winddir,fromrf
47389,MIL201906260,windspeed,9
47390,MIL201906260,fieldcond,unknown
47391,MIL201906260,precip,unknown
47392,MIL201906260,sky,sunny
47393,MIL201906260,timeofgame,191
47394,MIL201906260,attendance,30074
47395,MIL201906260,wp,leblw001
47396,MIL201906260,lp,housa001
47397,MIL201906260,save,eliar001
47398,MIL201906270,visteam,SEA
47399,MIL201906270,hometeam,MIL
47400,MIL201906270,site,MIL06
47401,MIL201906270,date,2019/06/27
47402,MIL201906270,number,0
47403,MIL201906270,starttime,1:10PM
47404,MIL201906270,daynight,day
47405,MIL201906270,usedh,false
47406,MIL201906270,umphome,whitc901
47407,MIL201906270,ump1b,fleta901
47408,MIL201906270,ump2b,holbs901
47409,MIL201906270,ump3b,wolfj901
47410,MIL201906270,howscored,park
47411,MIL201906270,pitches,pitches
47412,MIL201906270,oscorer,odrit701
47413,MIL201906270,temp,81
47414,MIL201906270,winddir,fromlf
47415,MIL201906270,windspeed,10
47416,MIL201906270,fieldcond,unknown
47417,MIL201906270,precip,unknown
47418,MIL201906270,sky,sunny
47419,MIL201906270,timeofgame,154
47420,MIL201906270,attendance,36587
47421,MIL201906270,wp,andec001
47422,MIL201906270,lp,leakm001
47423,MIL201906270,save,hadej001
47424,MIL201906280,visteam,PIT
47425,MIL201906280,hometeam,MIL
47426,MIL201906280,site,MIL06
47427,MIL201906280,date,2019/06/28
47428,MIL201906280,number,0
47429,MIL201906280,starttime,7:10PM
47430,MIL201906280,daynight,night
47431,MIL201906280,usedh,false
47432,MIL201906280,umphome,ticht901
47433,MIL201906280,ump1b,hallt901
47434,MIL201906280,ump2b,barbs901
47435,MIL201906280,ump3b,hamaa901
47436,MIL201906280,howscored,park
47437,MIL201906280,pitches,pitches
47438,MIL201906280,oscorer,odrit701
47439,MIL201906280,temp,75
47440,MIL201906280,winddir,rtol
47441,MIL201906280,windspeed,5
47442,MIL201906280,fieldcond,unknown
47443,MIL201906280,precip,unknown
47444,MIL201906280,sky,cloudy
47445,MIL201906280,timeofgame,180
47446,MIL201906280,attendance,33931
47447,MIL201906280,wp,rivef001
47448,MIL201906280,lp,jeffj001
47449,MIL201906280,save,
47450,MIL201906290,visteam,PIT
47451,MIL201906290,hometeam,MIL
47452,MIL201906290,site,MIL06
47453,MIL201906290,date,2019/06/29
47454,MIL201906290,number,0
47455,MIL201906290,starttime,7:17PM
47456,MIL201906290,daynight,night
